Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), delta (-) on vertices
216.0,2.01204664269,
217.0,2.01204664269,
218.0,2.01204664269,
219.0,2.01204664269,
220.0,2.01204664269,
221.0,2.01204664269,
222.0,2.01204664269,
223.0,2.01204664269,
224.0,2.01204664269,
225.0,2.01204664269,
226.0,2.01204664269,
227.0,2.01204664269,
228.0,2.01204664269,
229.0,2.01204664269,
230.0,2.01204664269,
231.0,2.01204664269,
232.0,2.01204664269,
233.0,2.01204664269,
234.0,2.01204664269,
235.0,2.01204664269,
236.0,2.01204664269,
237.0,2.01204664269,
238.0,2.01204664269,
239.0,2.01204664269,
240.0,2.01204664269,
241.0,2.01204664269,
242.0,2.01204664269,
243.0,2.01204664269,
244.0,2.01204664269,
245.0,2.01204664269,
246.0,2.01204664269,
247.0,2.01204664269,
248.0,2.01204664269,
249.0,2.01204664269,
250.0,2.01204664269,
251.0,2.01204664269,
252.0,2.01204664269,
253.0,2.01204664269,
254.0,2.01204664269,
255.0,2.01204664269,
256.0,2.01204664269,
257.0,2.01204664269,
258.0,2.01204664269,
259.0,2.01204664269,
260.0,2.01204664269,
261.0,2.01204664269,
262.0,2.01204664269,
263.0,2.01204664269,
264.0,2.01204664269,
265.0,2.01204664269,
266.0,2.01204664269,
267.0,2.01204664269,
268.0,2.01204664269,
269.0,2.01204664269,
270.0,2.01204664269,
271.0,2.01204664269,
272.0,2.01204664269,
273.0,2.01204664269,
274.0,2.01204664269,
275.0,2.01204664269,
276.0,2.01204664269,
277.0,2.01204664269,
278.0,2.01204664269,
279.0,2.01204664269,
280.0,2.01204664269,
281.0,2.01204664269,
282.0,2.01204664269,
283.0,2.01204664269,
284.0,2.01204664269,
285.0,2.01204664269,
286.0,2.01204664269,
287.0,2.01204664269,
288.0,2.01204664269,
289.0,2.01204664269,
290.0,2.01204664269,
291.0,2.01204664269,
292.0,2.01204664269,
293.0,2.01204664269,
294.0,2.01204664269,
295.0,2.01204664269,
296.0,2.01204664269,
297.0,2.01204664269,
298.0,2.01204664269,
299.0,2.01204664269,
300.0,2.01204664269,
301.0,2.01204664269,
302.0,2.01204664269,
303.0,2.01204664269,
304.0,2.01204664269,
305.0,2.01204664269,
306.0,2.01204664269,
307.0,2.01204664269,
308.0,2.01204664269,
309.0,2.01204664269,
310.0,2.01204664269,
311.0,2.01204664269,
312.0,2.01204664269,
313.0,2.01204664269,
314.0,2.01204664269,
315.0,2.01204664269,
316.0,2.01204664269,
317.0,2.01204664269,
318.0,2.01204664269,
319.0,2.01204664269,
320.0,2.01204664269,
321.0,2.01204664269,
322.0,2.01204664269,
323.0,2.01204664269,
324.0,2.01204664269,
325.0,2.01204664269,
326.0,2.01204664269,
327.0,2.01204664269,
328.0,2.01204664269,
329.0,2.01204664269,
330.0,2.01204664269,
331.0,2.01204664269,
332.0,2.01204664269,
333.0,2.01204664269,
334.0,2.01204664269,
335.0,2.01204664269,
336.0,2.01204664269,
337.0,2.01204664269,
338.0,2.01204664269,
339.0,2.01204664269,
340.0,2.01204664269,
341.0,2.01204664269,
342.0,2.01204664269,
343.0,2.01204664269,
344.0,2.01204664269,
345.0,2.01204664269,
346.0,2.01204664269,
347.0,2.01204664269,
348.0,2.01204664269,
349.0,2.01204664269,
350.0,2.01204664269,
351.0,2.01204664269,
352.0,2.01204664269,
353.0,2.01204664269,
354.0,2.01204664269,
355.0,2.01204664269,
356.0,2.01204664269,
357.0,2.01204664269,
358.0,2.01204664269,
359.0,2.01204664269,
360.0,2.01204664269,
361.0,2.01204664269,
362.0,2.01204664269,
363.0,2.01204664269,
364.0,2.01204664269,
365.0,2.01204664269,
366.0,2.01204664269,
367.0,2.01204664269,
368.0,2.01204664269,
369.0,2.01204664269,
370.0,2.01204664269,
371.0,2.01204664269,
372.0,2.01204664269,
373.0,2.01204664269,
374.0,2.01204664269,
375.0,2.01204664269,
376.0,2.01204664269,
377.0,2.01204664269,
378.0,2.01204664269,
379.0,2.01204664269,
380.0,2.01204664269,
381.0,2.01204664269,
382.0,2.01204664269,
383.0,2.01204664269,
384.0,2.01204664269,
385.0,2.01204664269,
386.0,2.01204664269,
387.0,2.01204664269,
388.0,2.01204664269,
389.0,2.01204664269,
390.0,2.01204664269,
391.0,2.01204664269,
392.0,2.01204664269,
393.0,2.01204664269,
394.0,2.01204664269,
395.0,2.01204664269,
396.0,2.01204664269,
397.0,2.01204664269,
398.0,2.01204664269,
399.0,2.01204664269,
400.0,2.01204664269,
401.0,2.01204664269,
402.0,2.01204664269,
403.0,2.01204664269,
404.0,2.01204664269,
405.0,2.01204664269,
406.0,2.01204664269,
407.0,2.01204664269,
408.0,2.01204664269,
409.0,2.01204664269,
410.0,2.01204664269,
411.0,2.01204664269,
412.0,2.01204664269,
413.0,2.01204664269,
414.0,2.01204664269,
415.0,2.01204664269,
416.0,2.01204664269,
417.0,2.01204664269,
418.0,2.01204664269,
419.0,2.01204664269,
420.0,2.01204664269,
421.0,2.01204664269,
422.0,2.01204664269,
423.0,2.01204664269,
424.0,2.01204664269,
425.0,2.01204664269,
426.0,2.01204664269,
427.0,2.01204664269,
428.0,2.01204664269,
429.0,2.01204664269,
430.0,2.01204664269,
431.0,2.01204664269,
432.0,2.01204664269,
433.0,2.01204664269,
434.0,2.01204664269,
435.0,2.01204664269,
436.0,2.01204664269,
437.0,2.01204664269,
438.0,2.01204664269,
439.0,2.01204664269,
440.0,2.01204664269,
441.0,2.01204664269,
442.0,2.01204664269,
443.0,2.01204664269,
444.0,2.01204664269,
445.0,2.01204664269,
446.0,2.01204664269,
447.0,2.01204664269,
448.0,2.01204664269,
449.0,2.01204664269,
450.0,2.01204664269,
451.0,2.01204664269,
452.0,2.01204664269,
453.0,2.01204664269,
454.0,2.01204664269,
455.0,2.01204664269,
456.0,2.01204664269,
457.0,2.01204664269,
458.0,2.01204664269,
459.0,2.01204664269,
460.0,2.01204664269,
461.0,2.01204664269,
462.0,2.01204664269,
463.0,2.01204664269,
464.0,2.01204664269,
465.0,2.01204664269,
466.0,2.01204664269,
467.0,2.01204664269,
468.0,2.01204664269,
469.0,2.01204664269,
470.0,2.01204664269,
471.0,2.01204664269,
472.0,2.01204664269,
473.0,2.01204664269,
474.0,2.01204664269,
475.0,2.01204664269,
476.0,2.01204664269,
477.0,2.01204664269,
478.0,2.01204664269,
479.0,2.01204664269,
480.0,2.01204664269,
481.0,2.01204664269,
482.0,2.01204664269,
483.0,2.01204664269,
484.0,2.01204664269,
485.0,2.01204664269,
486.0,2.01204664269,
487.0,2.01204664269,
488.0,2.01204664269,
489.0,2.01204664269,
490.0,2.01204664269,
491.0,2.01204664269,
492.0,2.01204664269,
493.0,2.01204664269,
494.0,2.01204664269,
495.0,2.01204664269,
496.0,2.01204664269,
497.0,2.01204664269,
498.0,2.01204664269,
499.0,2.01204664269,
500.0,2.01204664269,
501.0,2.01204664269,
502.0,2.01204664269,
503.0,2.01204664269,
504.0,2.01204664269,
505.0,2.01204664269,
506.0,2.01204664269,
507.0,2.01204664269,
508.0,2.01204664269,
509.0,2.01204664269,
510.0,2.01204664269,
511.0,2.01204664269,
512.0,2.01204664269,
513.0,2.01204664269,
514.0,2.01204664269,
515.0,2.01204664269,
516.0,2.01204664269,
517.0,2.01204664269,
518.0,2.01204664269,
519.0,2.01204664269,
520.0,2.01204664269,
521.0,2.01204664269,
522.0,2.01204664269,
523.0,2.01204664269,
524.0,2.01204664269,
525.0,2.01204664269,
526.0,2.01204664269,
527.0,2.01204664269,
528.0,2.01204664269,
529.0,2.01204664269,
530.0,2.01204664269,
531.0,2.01204664269,
532.0,2.01204664269,
533.0,2.01204664269,
534.0,2.01204664269,
535.0,2.01204664269,
536.0,2.01204664269,
537.0,2.01204664269,
538.0,2.01204664269,
539.0,2.01204664269,
540.0,2.01204664269,
541.0,2.01204664269,
542.0,2.01204664269,
543.0,2.01204664269,
544.0,2.01204664269,
545.0,2.01204664269,
546.0,2.01204664269,
547.0,2.01204664269,
548.0,2.01204664269,
549.0,2.01204664269,
550.0,2.01204664269,
551.0,2.01204664269,
552.0,2.01204664269,
553.0,2.01204664269,
554.0,2.01204664269,
555.0,2.01204664269,
556.0,2.01204664269,
557.0,2.01204664269,
558.0,2.01204664269,
559.0,2.01204664269,
560.0,2.01204664269,
561.0,2.01204664269,
562.0,2.01204664269,
563.0,2.01204664269,
564.0,2.01204664269,
565.0,2.01204664269,
566.0,2.01204664269,
567.0,2.01204664269,
568.0,2.01204664269,
569.0,2.01204664269,
570.0,2.01204664269,
571.0,2.01204664269,
572.0,2.01204664269,
573.0,2.01204664269,
574.0,2.01204664269,
575.0,2.01204664269,
576.0,2.01204664269,
577.0,2.01204664269,
578.0,2.01204664269,
579.0,2.01204664269,
580.0,2.01204664269,
581.0,2.01204664269,
582.0,2.01204664269,
583.0,2.01204664269,
584.0,2.01204664269,
585.0,2.01204664269,
586.0,2.01204664269,
587.0,2.01204664269,
588.0,2.01204664269,
589.0,2.01204664269,
590.0,2.01204664269,
591.0,2.01204664269,
592.0,2.01204664269,
593.0,2.01204664269,
594.0,2.01204664269,
595.0,2.01204664269,
596.0,2.01204664269,
597.0,2.01204664269,
598.0,2.01204664269,
599.0,2.01204664269,
600.0,2.01204664269,
601.0,2.01204664269,
602.0,2.01204664269,
603.0,2.01204664269,
604.0,2.01204664269,
605.0,2.01204664269,
606.0,2.01204664269,
607.0,2.01204664269,
608.0,2.01204664269,
609.0,2.01204664269,
610.0,2.01204664269,
611.0,2.01204664269,
612.0,2.01204664269,
613.0,2.01204664269,
614.0,2.01204664269,
615.0,2.01204664269,
616.0,2.01204664269,
617.0,2.01204664269,
618.0,2.01204664269,
619.0,2.01204664269,
620.0,2.01204664269,
621.0,2.01204664269,
622.0,2.01204664269,
623.0,2.01204664269,
624.0,2.01204664269,
625.0,2.01204664269,
626.0,2.01204664269,
627.0,2.01204664269,
628.0,2.01204664269,
629.0,2.01204664269,
630.0,2.01204664269,
631.0,2.01204664269,
632.0,2.01204664269,
633.0,2.01204664269,
634.0,2.01204664269,
635.0,2.01204664269,
636.0,2.01204664269,
637.0,2.01204664269,
638.0,2.01204664269,
639.0,2.01204664269,
640.0,2.01204664269,
641.0,2.01204664269,
642.0,2.01204664269,
643.0,2.01204664269,
644.0,2.01204664269,
645.0,2.01204664269,
646.0,2.01204664269,
647.0,2.01204664269,
648.0,2.01204664269,
649.0,2.01204664269,
650.0,2.01204664269,
651.0,2.01204664269,
652.0,2.01204664269,
653.0,2.01204664269,
654.0,2.01204664269,
655.0,2.01204664269,
656.0,2.01204664269,
657.0,2.01204664269,
658.0,2.01204664269,
659.0,2.01204664269,
660.0,2.01204664269,
661.0,2.01204664269,
662.0,2.01204664269,
663.0,2.01204664269,
664.0,2.01204664269,
665.0,2.01204664269,
666.0,2.01204664269,
667.0,2.01204664269,
668.0,2.01204664269,
669.0,2.01204664269,
670.0,2.01204664269,
671.0,2.01204664269,
672.0,2.01204664269,
673.0,2.01204664269,
674.0,2.01204664269,
675.0,2.01204664269,
676.0,2.01204664269,
677.0,2.01204664269,
678.0,2.01204664269,
679.0,2.01204664269,
680.0,2.01204664269,
681.0,2.01204664269,
682.0,2.01204664269,
683.0,2.01204664269,
684.0,2.01204664269,
685.0,2.01204664269,
686.0,2.01204664269,
687.0,2.01204664269,
688.0,2.01204664269,
689.0,2.01204664269,
690.0,2.01204664269,
691.0,2.01204664269,
692.0,2.01204664269,
693.0,2.01204664269,
694.0,2.01204664269,
695.0,2.01204664269,
696.0,2.01204664269,
697.0,2.01204664269,
698.0,2.01204664269,
699.0,2.01204664269,
700.0,2.01204664269,
701.0,2.01204664269,
702.0,2.01204664269,
703.0,2.01204664269,
704.0,2.01204664269,
705.0,2.01204664269,
706.0,2.01204664269,
707.0,2.01204664269,
708.0,2.01204664269,
709.0,2.01204664269,
710.0,2.01204664269,
711.0,2.01204664269,
712.0,2.01204664269,
713.0,2.01204664269,
714.0,2.01204664269,
715.0,2.01204664269,
716.0,2.01204664269,
717.0,2.01204664269,
718.0,2.01204664269,
719.0,2.01204664269,
720.0,2.01204664269,
721.0,2.01204664269,
722.0,2.01204664269,
723.0,2.01204664269,
724.0,2.01204664269,
725.0,2.01204664269,
726.0,2.01204664269,
727.0,2.01204664269,
728.0,2.01204664269,
729.0,2.01204664269,
730.0,2.01204664269,
731.0,2.01204664269,
732.0,2.01204664269,
733.0,2.01204664269,
734.0,2.01204664269,
735.0,2.01204664269,
736.0,2.01204664269,
737.0,2.01204664269,
738.0,2.01204664269,
739.0,2.01204664269,
740.0,2.01204664269,
741.0,2.01204664269,
742.0,2.01204664269,
743.0,2.01204664269,
744.0,2.01204664269,
745.0,2.01204664269,
746.0,2.01204664269,
747.0,2.01204664269,
748.0,2.01204664269,
749.0,2.01204664269,
750.0,2.01204664269,
751.0,2.01204664269,
752.0,2.01204664269,
753.0,2.01204664269,
754.0,2.01204664269,
755.0,2.01204664269,
756.0,2.01204664269,
757.0,2.01204664269,
758.0,2.01204664269,
759.0,2.01204664269,
760.0,2.01204664269,
761.0,2.01204664269,
762.0,2.01204664269,
763.0,2.01204664269,
764.0,2.01204664269,
765.0,2.01204664269,
766.0,2.01204664269,
767.0,2.01204664269,
768.0,2.01204664269,
769.0,2.01204664269,
770.0,2.01204664269,
771.0,2.01204664269,
772.0,2.01204664269,
773.0,2.01204664269,
774.0,2.01204664269,
775.0,2.01204664269,
776.0,2.01204664269,
777.0,2.01204664269,
778.0,2.01204664269,
779.0,2.01204664269,
780.0,2.01204664269,
781.0,2.01204664269,
782.0,2.01204664269,
783.0,2.01204664269,
784.0,2.01204664269,
785.0,2.01204664269,
786.0,2.01204664269,
787.0,2.01204664269,
788.0,2.01204664269,
789.0,2.01204664269,
790.0,2.01204664269,
791.0,2.01204664269,
792.0,2.01204664269,
793.0,2.01204664269,
794.0,2.01204664269,
795.0,2.01204664269,
796.0,2.01204664269,
797.0,2.01204664269,
798.0,2.01204664269,
799.0,2.01204664269,
800.0,2.01204664269,
801.0,2.01204664269,
802.0,2.01204664269,
803.0,2.01204664269,
804.0,2.01204664269,
805.0,2.01204664269,
806.0,2.01204664269,
807.0,2.01204664269,
808.0,2.01204664269,
809.0,2.01204664269,
810.0,2.01204664269,
811.0,2.01204664269,
812.0,2.01204664269,
813.0,2.01204664269,
814.0,2.01204664269,
815.0,2.01204664269,
816.0,2.01204664269,
817.0,2.01204664269,
818.0,2.01204664269,
819.0,2.01204664269,
820.0,2.01204664269,
821.0,2.01204664269,
822.0,2.01204664269,
823.0,2.01204664269,
824.0,2.01204664269,
825.0,2.01204664269,
826.0,2.01204664269,
827.0,2.01204664269,
828.0,2.01204664269,
829.0,2.01204664269,
830.0,2.01204664269,
831.0,2.01204664269,
832.0,2.01204664269,
833.0,2.01204664269,
834.0,2.01204664269,
835.0,2.01204664269,
836.0,2.01204664269,
837.0,2.01204664269,
838.0,2.01204664269,
839.0,2.01204664269,
840.0,2.01204664269,
841.0,2.01204664269,
842.0,2.01204664269,
843.0,2.01204664269,
844.0,2.01204664269,
845.0,2.01204664269,
846.0,2.01204664269,
847.0,2.01204664269,
848.0,2.01204664269,
849.0,2.01204664269,
850.0,2.01204664269,
851.0,2.01204664269,
852.0,2.01204664269,
853.0,2.01204664269,
854.0,2.01204664269,
855.0,2.01204664269,
856.0,2.01204664269,
857.0,2.01204664269,
858.0,2.01204664269,
859.0,2.01204664269,
860.0,2.01204664269,
861.0,2.01204664269,
862.0,2.01204664269,
863.0,2.01204664269,
864.0,2.01204664269,
865.0,2.01204664269,
866.0,2.01204664269,
867.0,2.01204664269,
868.0,2.01204664269,
869.0,2.01204664269,
870.0,2.01204664269,
871.0,2.01204664269,
872.0,2.01204664269,
873.0,2.01204664269,
874.0,2.01204664269,
875.0,2.01204664269,
876.0,2.01204664269,
877.0,2.01204664269,
878.0,2.01204664269,
879.0,2.01204664269,
880.0,2.01204664269,
881.0,2.01204664269,
882.0,2.01204664269,
883.0,2.01204664269,
884.0,2.01204664269,
885.0,2.01204664269,
886.0,2.01204664269,
887.0,2.01204664269,
888.0,2.01204664269,
889.0,2.01204664269,
890.0,2.01204664269,
891.0,2.01204664269,
892.0,2.01204664269,
893.0,2.01204664269,
894.0,2.01204664269,
895.0,2.01204664269,
896.0,2.01204664269,
897.0,2.01204664269,
898.0,2.01204664269,
899.0,2.01204664269,
900.0,2.01204664269,
901.0,2.01204664269,
902.0,2.01204664269,
903.0,2.01204664269,
904.0,2.01204664269,
905.0,2.01204664269,
906.0,2.01204664269,
907.0,2.01204664269,
908.0,2.01204664269,
909.0,2.01204664269,
910.0,2.01204664269,
911.0,2.01204664269,
912.0,2.01204664269,
913.0,2.01204664269,
914.0,2.01204664269,
915.0,2.01204664269,
916.0,2.01204664269,
917.0,2.01204664269,
918.0,2.01204664269,
919.0,2.01204664269,
920.0,2.01204664269,
921.0,2.01204664269,
922.0,2.01204664269,
923.0,2.01204664269,
924.0,2.01204664269,
925.0,2.01204664269,
926.0,2.01204664269,
927.0,2.01204664269,
928.0,2.01204664269,
929.0,2.01204664269,
930.0,2.01204664269,
931.0,2.01204664269,
932.0,2.01204664269,
933.0,2.01204664269,
934.0,2.01204664269,
935.0,2.01204664269,
936.0,2.01204664269,
937.0,2.01204664269,
938.0,2.01204664269,
939.0,2.01204664269,
940.0,2.01204664269,
941.0,2.01204664269,
942.0,2.01204664269,
943.0,2.01204664269,
944.0,2.01204664269,
945.0,2.01204664269,
946.0,2.01204664269,
947.0,2.01204664269,
948.0,2.01204664269,
949.0,2.01204664269,
950.0,2.01204664269,
951.0,2.01204664269,
952.0,2.01204664269,
953.0,2.01204664269,
954.0,2.01204664269,
955.0,2.01204664269,
956.0,2.01204664269,
957.0,2.01204664269,
958.0,2.01204664269,
959.0,2.01204664269,
960.0,2.01204664269,
961.0,2.01204664269,
962.0,2.01204664269,
963.0,2.01204664269,
964.0,2.01204664269,
965.0,2.01204664269,
966.0,2.01204664269,
967.0,2.01204664269,
968.0,2.01204664269,
969.0,2.01204664269,
970.0,2.01204664269,
971.0,2.01204664269,
972.0,2.01204664269,
973.0,2.01204664269,
974.0,2.01204664269,
975.0,2.01204664269,
976.0,2.01204664269,
977.0,2.01204664269,
978.0,2.01204664269,
979.0,2.01204664269,
980.0,2.01204664269,
981.0,2.01204664269,
982.0,2.01204664269,
983.0,2.01204664269,
984.0,2.01204664269,
985.0,2.01204664269,
986.0,2.01204664269,
987.0,2.01204664269,
988.0,2.01204664269,
989.0,2.01204664269,
990.0,2.01204664269,
991.0,2.01204664269,
992.0,2.01204664269,
993.0,2.01204664269,
994.0,2.01204664269,
995.0,2.01204664269,
996.0,2.01204664269,
997.0,2.01204664269,
998.0,2.01204664269,
999.0,2.01204664269,
